source_id,name,nutrient_id,pct,density_kg_l,restrictions
npk_recubierto_liberacion_controlada_19_6_10_6_meses,NPK recubierto liberación controlada 19-6-10 (6 meses),P,2.6186,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_19_6_10_6_meses,NPK recubierto liberación controlada 19-6-10 (6 meses),K,8.3015,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_22_4_11_3_meses,NPK recubierto liberación controlada 22-4-11 (3 meses),N,22,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_22_4_11_3_meses,NPK recubierto liberación controlada 22-4-11 (3 meses),P,1.7457,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_22_4_11_3_meses,NPK recubierto liberación controlada 22-4-11 (3 meses),K,9.1317,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_8_9_12_12_meses,NPK recubierto liberación controlada 8-9-12 (12 meses),N,8,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_8_9_12_12_meses,NPK recubierto liberación controlada 8-9-12 (12 meses),P,3.9278,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_liberacion_controlada_8_9_12_12_meses,NPK recubierto liberación controlada 8-9-12 (12 meses),K,9.9618,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
urea_recubierta_con_polimero_liberacion_controlada,Urea recubierta con polímero (liberación controlada),N,43,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_20_6_12_8s,NPK recubierto con azufre (SCF) 20-6-12-8S,N,20,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_20_6_12_8s,NPK recubierto con azufre (SCF) 20-6-12-8S,P,2.6186,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_20_6_12_8s,NPK recubierto con azufre (SCF) 20-6-12-8S,K,9.9618,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_20_6_12_8s,NPK recubierto con azufre (SCF) 20-6-12-8S,S,8,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_16_8_16_6s,NPK recubierto con azufre (SCF) 16-8-16-6S,N,16,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_16_8_16_6s,NPK recubierto con azufre (SCF) 16-8-16-6S,P,3.4914,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_16_8_16_6s,NPK recubierto con azufre (SCF) 16-8-16-6S,K,13.2824,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_16_8_16_6s,NPK recubierto con azufre (SCF) 16-8-16-6S,S,6,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_14_14_14_5s,NPK recubierto con azufre (SCF) 14-14-14-5S,N,14,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_14_14_14_5s,NPK recubierto con azufre (SCF) 14-14-14-5S,P,6.11,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_14_14_14_5s,NPK recubierto con azufre (SCF) 14-14-14-5S,K,11.6221,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_recubierto_con_azufre_scf_14_14_14_5s,NPK recubierto con azufre (SCF) 14-14-14-5S,S,5,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_con_inhibidor_de_ureasa_40_0_0,NPK con inhibidor de ureasa 40-0-0,N,40,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_con_inhibidor_de_nitrificacion_25_5_10,NPK con inhibidor de nitrificación 25-5-10,N,25,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_con_inhibidor_de_nitrificacion_25_5_10,NPK con inhibidor de nitrificación 25-5-10,P,2.1821,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
npk_con_inhibidor_de_nitrificacion_25_5_10,NPK con inhibidor de nitrificación 25-5-10,K,8.3015,,"Uso especializado (viveros, ornamentales, cultivos de alto valor); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)"
organomineral_npk_8_4_4,Organomineral NPK 8-4-4,N,8,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_8_4_4,Organomineral NPK 8-4-4,P,1.7457,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_8_4_4,Organomineral NPK 8-4-4,K,3.3206,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_5_3_3,Organomineral NPK 5-3-3,N,5,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_5_3_3,Organomineral NPK 5-3-3,P,1.3093,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_5_3_3,Organomineral NPK 5-3-3,K,2.4905,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_4_4_4,Organomineral NPK 4-4-4,N,4,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_4_4_4,Organomineral NPK 4-4-4,P,1.7457,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_4_4_4,Organomineral NPK 4-4-4,K,3.3206,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_6_2_4,Organomineral NPK 6-2-4,N,6,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_6_2_4,Organomineral NPK 6-2-4,P,0.8729,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_6_2_4,Organomineral NPK 6-2-4,K,3.3206,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_3_6_6,Organomineral NPK 3-6-6,N,3,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_3_6_6,Organomineral NPK 3-6-6,P,2.6186,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_3_6_6,Organomineral NPK 3-6-6,K,4.9809,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_10_4_6,Organomineral NPK 10-4-6,N,10,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_10_4_6,Organomineral NPK 10-4-6,P,1.7457,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_npk_10_4_6,Organomineral NPK 10-4-6,K,4.9809,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_gallinaza_npk_3_3_2,Organomineral a base de gallinaza NPK 3-3-2,N,3,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_gallinaza_npk_3_3_2,Organomineral a base de gallinaza NPK 3-3-2,P,1.3093,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_gallinaza_npk_3_3_2,Organomineral a base de gallinaza NPK 3-3-2,K,1.6603,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_compost_npk_2_2_2,Organomineral a base de compost NPK 2-2-2,N,2,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_compost_npk_2_2_2,Organomineral a base de compost NPK 2-2-2,P,0.8729,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_compost_npk_2_2_2,Organomineral a base de compost NPK 2-2-2,K,1.6603,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_con_acidos_humicos_npk_6_6_6,Organomineral con ácidos húmicos NPK 6-6-6,N,6,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_con_acidos_humicos_npk_6_6_6,Organomineral con ácidos húmicos NPK 6-6-6,P,2.6186,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_con_acidos_humicos_npk_6_6_6,Organomineral con ácidos húmicos NPK 6-6-6,K,4.9809,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_pelletizado_npk_5_5_10,Organomineral pelletizado NPK 5-5-10,N,5,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_pelletizado_npk_5_5_10,Organomineral pelletizado NPK 5-5-10,P,2.1821,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_pelletizado_npk_5_5_10,Organomineral pelletizado NPK 5-5-10,K,8.3015,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
bocashi_mineralizado_npk_2_3_2,Bocashi mineralizado NPK 2-3-2,N,2,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
bocashi_mineralizado_npk_2_3_2,Bocashi mineralizado NPK 2-3-2,P,1.3093,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
bocashi_mineralizado_npk_2_3_2,Bocashi mineralizado NPK 2-3-2,K,1.6603,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
organomineral_a_base_de_vinaza_npk_0_0_5,Organomineral a base de vinaza NPK 0-0-5,K,4.1508,,Comercialización común (agricultura sostenible); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_etapa_de_llenado_12_6_30_4s,NPK Café etapa de llenado 12-6-30-4S,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_etapa_de_llenado_12_6_30_4s,NPK Café etapa de llenado 12-6-30-4S,P,2.6186,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_etapa_de_llenado_12_6_30_4s,NPK Café etapa de llenado 12-6-30-4S,K,24.9045,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_etapa_de_llenado_12_6_30_4s,NPK Café etapa de llenado 12-6-30-4S,S,4,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_almacigo_15_30_15,NPK Café almácigo 15-30-15,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_almacigo_15_30_15,NPK Café almácigo 15-30-15,P,13.0928,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cafe_almacigo_15_30_15,NPK Café almácigo 15-30-15,K,12.4523,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_vivero_15_15_15_micros,NPK Palma vivero 15-15-15+micros,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_vivero_15_15_15_micros,NPK Palma vivero 15-15-15+micros,P,6.5464,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_vivero_15_15_15_micros,NPK Palma vivero 15-15-15+micros,K,12.4523,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_produccion_13_4_30_4s_4mgo,NPK Palma producción 13-4-30-4S-4MgO,N,13,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_produccion_13_4_30_4s_4mgo,NPK Palma producción 13-4-30-4S-4MgO,P,1.7457,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_produccion_13_4_30_4s_4mgo,NPK Palma producción 13-4-30-4S-4MgO,K,24.9045,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_palma_produccion_13_4_30_4s_4mgo,NPK Palma producción 13-4-30-4S-4MgO,S,4,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papa_etapa_de_tuberizacion_10_10_30,NPK Papa etapa de tuberización 10-10-30,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papa_etapa_de_tuberizacion_10_10_30,NPK Papa etapa de tuberización 10-10-30,P,4.3643,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papa_etapa_de_tuberizacion_10_10_30,NPK Papa etapa de tuberización 10-10-30,K,24.9045,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cana_de_azucar_resiembra_18_8_20,NPK Caña de azúcar resiembra 18-8-20,N,18,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cana_de_azucar_resiembra_18_8_20,NPK Caña de azúcar resiembra 18-8-20,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cana_de_azucar_resiembra_18_8_20,NPK Caña de azúcar resiembra 18-8-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_arroz_macollamiento_21_7_14,NPK Arroz macollamiento 21-7-14,N,21,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_arroz_macollamiento_21_7_14,NPK Arroz macollamiento 21-7-14,P,3.055,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_arroz_macollamiento_21_7_14,NPK Arroz macollamiento 21-7-14,K,11.6221,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_maiz_llenado_de_grano_14_4_25,NPK Maíz llenado de grano 14-4-25,N,14,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_maiz_llenado_de_grano_14_4_25,NPK Maíz llenado de grano 14-4-25,P,1.7457,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_maiz_llenado_de_grano_14_4_25,NPK Maíz llenado de grano 14-4-25,K,20.7538,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_banano_ciclo_de_produccion_16_4_24_3mgo,NPK Banano ciclo de producción 16-4-24-3MgO,N,16,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_banano_ciclo_de_produccion_16_4_24_3mgo,NPK Banano ciclo de producción 16-4-24-3MgO,P,1.7457,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_banano_ciclo_de_produccion_16_4_24_3mgo,NPK Banano ciclo de producción 16-4-24-3MgO,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_aguacate_hass_floracion_12_12_24_3mgo,NPK Aguacate Hass floración 12-12-24-3MgO,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_aguacate_hass_floracion_12_12_24_3mgo,NPK Aguacate Hass floración 12-12-24-3MgO,P,5.2371,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_aguacate_hass_floracion_12_12_24_3mgo,NPK Aguacate Hass floración 12-12-24-3MgO,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_citricos_amarre_de_fruto_10_10_30,NPK Cítricos amarre de fruto 10-10-30,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_citricos_amarre_de_fruto_10_10_30,NPK Cítricos amarre de fruto 10-10-30,P,4.3643,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_citricos_amarre_de_fruto_10_10_30,NPK Cítricos amarre de fruto 10-10-30,K,24.9045,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_flores_de_corte_enraizamiento_10_40_10,NPK Flores de corte enraizamiento 10-40-10,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_flores_de_corte_enraizamiento_10_40_10,NPK Flores de corte enraizamiento 10-40-10,P,17.4571,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_flores_de_corte_enraizamiento_10_40_10,NPK Flores de corte enraizamiento 10-40-10,K,8.3015,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_de_hoja_20_5_10,NPK Hortalizas de hoja 20-5-10,N,20,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_de_hoja_20_5_10,NPK Hortalizas de hoja 20-5-10,P,2.1821,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_de_hoja_20_5_10,NPK Hortalizas de hoja 20-5-10,K,8.3015,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_de_fruto_8_16_24,NPK Hortalizas de fruto 8-16-24,N,8,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_de_fruto_8_16_24,NPK Hortalizas de fruto 8-16-24,P,6.9828,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_hortalizas_de_fruto_8_16_24,NPK Hortalizas de fruto 8-16-24,K,19.9236,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_almacigo_12_24_12,NPK Cacao almácigo 12-24-12,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_almacigo_12_24_12,NPK Cacao almácigo 12-24-12,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_almacigo_12_24_12,NPK Cacao almácigo 12-24-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_produccion_18_6_18_3mgo,NPK Cacao producción 18-6-18-3MgO,N,18,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_produccion_18_6_18_3mgo,NPK Cacao producción 18-6-18-3MgO,P,2.6186,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cacao_produccion_18_6_18_3mgo,NPK Cacao producción 18-6-18-3MgO,K,14.9427,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frutales_de_clima_frio_12_12_17_2mgo,NPK Frutales de clima frío 12-12-17-2MgO,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frutales_de_clima_frio_12_12_17_2mgo,NPK Frutales de clima frío 12-12-17-2MgO,P,5.2371,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_frutales_de_clima_frio_12_12_17_2mgo,NPK Frutales de clima frío 12-12-17-2MgO,K,14.1126,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_uchuva_15_10_20,NPK Uchuva 15-10-20,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_uchuva_15_10_20,NPK Uchuva 15-10-20,P,4.3643,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_uchuva_15_10_20,NPK Uchuva 15-10-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_mora_de_castilla_14_8_22,NPK Mora de Castilla 14-8-22,N,14,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_mora_de_castilla_14_8_22,NPK Mora de Castilla 14-8-22,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_mora_de_castilla_14_8_22,NPK Mora de Castilla 14-8-22,K,18.2633,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_lulo_16_8_20,NPK Lulo 16-8-20,N,16,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_lulo_16_8_20,NPK Lulo 16-8-20,P,3.4914,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_lulo_16_8_20,NPK Lulo 16-8-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papa_criolla_12_24_12,NPK Papa criolla 12-24-12,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papa_criolla_12_24_12,NPK Papa criolla 12-24-12,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_papa_criolla_12_24_12,NPK Papa criolla 12-24-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_habichuela_arveja_10_20_20,NPK Habichuela/arveja 10-20-20,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_habichuela_arveja_10_20_20,NPK Habichuela/arveja 10-20-20,P,8.7285,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_habichuela_arveja_10_20_20,NPK Habichuela/arveja 10-20-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_zanahoria_remolacha_12_16_20,NPK Zanahoria/remolacha 12-16-20,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_zanahoria_remolacha_12_16_20,NPK Zanahoria/remolacha 12-16-20,P,6.9828,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_zanahoria_remolacha_12_16_20,NPK Zanahoria/remolacha 12-16-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cebolla_15_15_15,NPK Cebolla 15-15-15,N,15,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cebolla_15_15_15,NPK Cebolla 15-15-15,P,6.5464,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_cebolla_15_15_15,NPK Cebolla 15-15-15,K,12.4523,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_ajo_12_24_12,NPK Ajo 12-24-12,N,12,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_ajo_12_24_12,NPK Ajo 12-24-12,P,10.4742,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_ajo_12_24_12,NPK Ajo 12-24-12,K,9.9618,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_esparrago_10_10_20,NPK Espárrago 10-10-20,N,10,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_esparrago_10_10_20,NPK Espárrago 10-10-20,P,4.3643,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_esparrago_10_10_20,NPK Espárrago 10-10-20,K,16.603,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_melon_sandia_8_16_24,NPK Melón/sandía 8-16-24,N,8,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
npk_melon_sandia_8_16_24,NPK Melón/sandía 8-16-24,P,6.9828,,Comercialización común (formulación agroindustrial); fuente: Común en distribuidores agroquímicos de Colombia (insumo genérico)
